frame,id,cx,cy
75,21,697.5929690048079,429.01915279296674
76,1,244.0102714500099,438.7635619763349
76,9,579.905199712208,420.6202563556523
76,14,962.5689872080179,427.85224063749956
76,2,439.0980656198495,222.34273101517343
76,10,805.1696761447313,271.3300362164738
76,13,17.254855664598768,338.51648379615955
76,7,367.68796922093026,217.5268002603201
76,8,1087.7430542438333,197.96095262108548
76,3,594.787118523136,286.91087224671253
76,6,771.2861431523463,296.16765127154025
76,12,310.54368150361296,512.730401518351
76,4,613.5415219856089,153.9038448757769
76,15,784.3247936894995,147.49829361700452
76,19,647.3566524034687,397.67943785298667
76,20,1019.8122864353533,369.4679971045134
76,21,695.5028881024468,428.3246642749917
77,1,237.1387010706325,438.9493762196518
77,9,577.7443340580593,420.9185804341906
77,14,957.8103912419224,427.74434297411904
77,2,428.32942481724047,223.3567833458687
77,10,798.6669900003615,272.7013993580226
77,13,11.094835024245196,339.3391246280966
77,7,357.22741146889797,217.4666634718449
77,8,1083.9301445083786,197.8538803264599
77,3,584.9203554425005,288.2814376826149
77,6,763.7453633783592,295.50875516122306
77,12,303.6497071884743,514.3728204841547
77,4,604.7890952259283,154.30179316719972
77,15,777.6205362139509,147.80590749574787
77,19,648.4941722561488,396.6735675472249
77,20,1015.4891284599468,369.65769042983516
77,21,692.7152007160021,427.29279141013893
78,1,229.15589729460112,439.2354422116195
78,9,575.1682715967677,420.70875399437506
78,14,953.0574604221246,427.49241849276564
78,2,417.5823364977189,223.3299692013882
78,10,791.6563632903382,273.720920419891
78,13,5.0220516499610355,340.4226581734425
78,7,345.83416986768185,217.15613885689817
78,8,1079.5981891183606,197.47162309771556
78,3,575.3300991615743,290.23837749347194
78,6,757.3042205119978,294.74258628601524
78,12,297.9645874896503,516.0259114762467
78,4,596.2778623758818,154.54634580272858
78,15,771.2738258174455,147.9408256850815
78,19,650.6954116632808,396.152963008306
78,20,1011.7549705610494,370.6328949220859
78,21,690.1799934821594,426.2406171984644
79,1,221.20601791450588,439.76559833428513
79,9,574.14711475487,419.90125220323705
79,14,949.2847907175176,427.7974658625337
79,2,406.6542647764654,223.88349712713264
79,10,786.2455897358082,274.2615500266308
79,13,-2.7989600804537105,341.46078758197694
79,7,335.34668410008567,217.12828678546842
79,8,1078.008239113089,198.25506877804395
79,3,566.1851995993856,291.47480558531845
79,6,750.7558028975388,294.6144367264459
79,12,293.8162837344452,516.556441277336
79,4,587.5167753573307,154.67681016286005
79,15,764.0562710300659,149.74056653321037
79,19,651.583242438265,394.8530013723249
79,20,1007.990554833046,372.16550547182885
79,21,687.4623762356903,425.62749284696895
80,1,213.71270909932917,439.76160217385586
80,9,574.2873998717217,419.1240971541161
80,14,944.9333961422507,426.4952066050257
80,2,396.0612984311249,224.8711610369135
80,10,780.6167533713847,274.91645116586915
80,13,-10.619971810868456,342.49891699051136
80,7,325.3158912186668,217.31977298527286
80,8,1077.0329990442797,198.55624724941316
80,3,557.5859484555399,292.6091872627015
80,6,743.4282594650318,294.75180807826337
80,12,290.27229731712504,516.9488778161407
80,4,579.0328298306963,154.72848277613744
80,15,757.091865923243,150.94830170400581
80,19,652.3479341529116,392.31212873239474
80,20,1006.1803546500901,374.72929774969293
80,21,684.8911032899537,424.8864306442638
81,1,206.53132284987694,439.5653938616256
81,9,580.5636654795637,419.5069269887156
81,14,941.0722341095435,426.0393078643598
81,2,385.28031060215943,225.2721634805001
81,10,774.9861102052149,275.6755468784432
81,13,-18.440983541283202,343.5370463990458
81,7,315.1573288201211,217.22536080344057
81,8,1075.2860625182116,198.7170182812926
81,3,548.6943516562997,293.67100854573687
81,6,737.306167574221,294.85741870019183
81,12,285.9589417871475,517.4993280150993
81,4,569.8716152898626,154.9523594572274
81,15,749.4345532303316,151.6846204938226
81,19,657.2326782160416,390.90833435368626
81,20,1004.6182273044345,377.3103343543739
81,21,682.8430500033585,424.07868512856095
82,1,199.32260216974882,438.56027117693
82,9,584.2171994630261,419.8367747454222
82,14,938.2513349753486,425.3370973670195
82,2,374.5910887504653,225.9071454155561
82,10,769.7551019166318,275.8546857887781
82,13,-26.26199527169795,344.5751758075802
82,7,305.10959030105226,217.5904977889631
82,8,1073.1256400485834,197.44826028051367
82,3,539.7906340856753,295.12939043084634
82,6,730.4906771119572,295.3771053907023
82,12,281.241223328184,517.0801515312018
82,4,560.4571740603312,155.08241072700395
82,15,742.181129651292,152.294208580757
82,19,660.5686314617188,390.3609703095054
82,20,1002.4761000027928,378.05574885485294
82,21,680.7949967167633,423.2709396128581
83,1,192.06435262274906,436.0999038344427
83,9,585.0802605363112,421.208738374162
83,14,935.0538961693569,425.1291463194346
83,2,364.1972670629644,226.93729555723047
83,10,763.8850929818759,275.8535052398033
83,13,-34.083007002112694,345.6133052161146
83,7,294.6848987745973,218.06380988940856
83,8,1069.303888442134,196.73548726143244
83,3,530.8688298247665,296.205766729825
83,6,723.1501517569776,295.51729539644026
83,12,275.31817917831927,516.660897116679
83,4,551.5581664275198,155.81124947844444
83,15,734.796830646567,152.376260203037
83,19,659.9854218363051,390.1910017388528
83,20,999.1852632454677,379.4560618513269
83,21,678.7469434301681,422.4631940971553
84,1,184.97216583063252,434.4259042927725
84,9,584.7663599164113,421.07201105327255
84,14,932.2188312177709,424.3910106679833
84,2,353.7919691858372,227.35411686276564
84,10,757.3046219481253,276.8626851203586
84,13,-41.90401873252744,346.651434624649
84,7,283.76078242175277,217.9341259761139
84,8,1064.5240535631438,196.9188820781384
84,3,521.9277549352744,297.0018733306985
84,6,715.2179730540367,296.4815345581504
84,12,268.7613881529006,515.8468421428294
84,4,542.6074435208683,156.7417217128715
84,15,727.7703282018434,152.98484129265668
84,19,657.2515983360328,390.02874406819285
84,20,995.2765636068021,380.9058330871602
84,21,676.698890143573,421.65544858145245
84,22,1211.7287401445885,350.8578002476953
85,1,177.9831471762391,433.3863146719402
85,9,583.6584622957075,419.81814015018034
85,14,929.6246786122641,424.1567363902996
85,2,343.14703984230175,227.7661413161756
85,10,751.109224813219,277.276645734738
85,13,-49.725030462942186,347.68956403318344
85,7,273.82372632890605,217.81087041722486
85,8,1062.236053664934,196.86722927917842
85,3,513.1911123014322,298.05147387852674
85,6,707.3341850802162,297.8038032656075
85,12,262.2442805914427,514.7914295234874
85,4,533.8442567455854,157.34828335620728
85,15,721.2268498000742,153.5469798766119
85,19,656.0013834279359,389.3867807775036
85,20,991.1768298495788,382.3890151998844
85,21,674.6508368569778,420.8477030657496
85,22,1200.546340242893,351.0862732491249
86,1,171.0501771000859,432.5998003988025
86,9,582.5072021113833,418.2406228341574
86,14,927.8417968743164,424.2890747627886
86,2,332.3270627314882,228.63004874189772
86,10,745.4319222387571,277.6962123986148
86,13,-57.54604219335693,348.72769344171786
86,7,262.82798390416093,217.92780648977387
86,8,1061.7795956452098,196.85417047349392
86,3,503.9297247466658,298.8508858816068
86,6,699.3004450361719,298.9018446077625
86,12,255.36600756406733,514.2746651793783
86,4,524.3279734944595,157.92539684507776
86,15,713.6833753248242,154.07597987137726
86,19,657.2914589398104,387.7107740873942
86,20,987.8710291366875,382.7823036024435
86,21,672.6027835703826,420.0399575500468
86,22,1189.2239107429402,351.6009371639681
87,1,163.9183692438739,433.320260912525
87,9,582.0748781963005,418.0469789630245
87,14,925.4916756858041,424.0022559667535
87,2,320.9443906945548,228.48756851813897
87,10,743.4537676457944,278.35046578496065
87,13,-65.36705392377168,349.7658228502523
87,7,251.51065884458043,217.5571335073318
87,8,1058.352076263558,197.75245973112513
87,3,494.5116949743632,299.6980326059569
87,6,691.8536036876156,299.3605802244978
87,12,248.93890997549772,514.6213271910982
87,4,514.943411300215,158.2549630022576
87,15,707.1891021370591,154.1389635640499
87,19,657.0994654129518,387.0806672616352
87,20,986.2708869113454,383.0718339477222
87,21,679.6371938883282,418.46270627699016
87,22,1177.8536791162478,352.5462766410543
88,1,155.07801553245557,434.64392239093235
88,9,581.988906426746,418.4369280466097
88,14,921.8023664461084,423.84257002960254
88,2,309.1761906156564,228.73613973596298
88,10,740.5061308738198,278.95383009875894
88,13,-73.18806565418643,350.8039522587867
88,7,239.3267896977174,217.507520373104
88,8,1054.9550700451978,198.62089659138576
88,3,484.3306695199907,299.47928287703735
88,6,682.4016034925589,300.01722898340176
88,12,243.53813895226898,517.1384800212808
88,4,504.5669477386509,158.4080880383206
88,15,699.6774266381346,154.5428293234255
88,19,658.6988014127295,387.2240497706736
88,20,985.2000813878532,383.3285033704551
88,21,687.7737480849065,417.02838980382256
88,22,1166.7168543897274,353.12191688451395
89,1,145.92179529419968,435.8794638298576
89,9,583.4970545231531,419.00107359510395
89,14,915.3785502591301,423.10610291501155
89,2,296.94429207666883,228.62437559682905
89,10,734.0536923858018,279.51672466577384
89,13,-81.00907738460117,351.8420816673211
89,7,227.00925058221554,217.70114717216288
89,8,1051.6218225156574,198.31886309770135
89,3,474.07319329699124,298.9612309226523
89,6,671.7568260939287,300.8243560983491
89,12,239.5392120606057,516.4908382665255
89,4,494.39507986543475,158.22300372689003
89,15,692.3131718914132,154.31807916874627
89,19,659.3558918698534,387.0099743013206
89,20,983.5434816664646,383.1514129658881
89,21,695.6635113596066,415.946817845137
89,22,1155.55766262438,353.87214099937603
90,1,135.0537995000559,436.5351424810779
90,9,585.4597785870266,418.7661224859095
90,14,909.0710223364775,421.51486511540327
90,2,284.2009670909262,228.71074306926099
90,10,727.2791005752449,279.8276219817647
90,13,-88.83008911501591,352.8802110758555
90,7,213.76648880515825,217.8439976447191
90,8,1046.586581745627,197.8323700825546
90,3,463.359396559423,298.7231270263388
90,6,661.458711294361,301.07159001593214
90,12,232.94272317770094,519.0643768415172
90,4,483.7498619645041,158.25699206689453
90,15,684.1854375087701,154.54090229265557
90,19,659.7381041310655,384.2836784768726
90,20,981.6250152605296,385.13814790628845
90,21,702.4091902188042,414.90774829889017
90,22,1143.515160222334,354.526160028374
91,1,124.8186974661798,436.2881117476355
91,9,585.4586663939723,418.6041613105806
91,14,902.3159924083252,419.78558193536884
91,2,270.25476636543084,228.73390570384802
91,10,719.2473711014301,280.4059841545218
91,13,-96.65110084543065,353.91834048438994
91,7,200.80856314687279,217.4976077680028
91,8,1042.816715022167,197.6859370040263
91,3,451.46987236502736,298.5055420817164
91,6,649.9516745109653,301.363718594738
91,12,224.88648937267774,518.1757817265405
91,4,472.79972454912297,158.02350012820722
91,15,675.7526121166372,153.99366260233845
91,19,658.812031637696,380.6634923118643
91,20,978.8261789808059,388.68278475899774
91,21,708.1364363421887,413.8969067636196
91,22,1131.7574567650402,355.1086774722033
92,1,114.25154659202052,436.0579047219645
92,9,583.790415936815,423.16573738140517
92,14,894.898115405221,418.4507766003991
92,2,256.6262071746224,228.71920734572015
92,10,711.5132052980986,280.7385327115412
92,13,-104.47211257584539,354.95646989292436
92,7,187.45560710005475,217.46850855542954
92,8,1034.0213285110738,197.80471758211215
92,3,439.6843089754776,298.7691894404893
92,6,639.4323579453542,301.03903632345055
92,12,216.0707973615932,517.6474912765315
92,4,462.34049659718016,156.49947448716748
92,15,666.9202028024056,154.01654150773066
92,19,657.4174317377581,377.8342266347181
92,20,975.1743326524823,389.4893752657828
92,21,712.8130169405564,411.79257745125204
92,22,1120.0249401858835,354.97536899077215
93,1,103.95193025597146,435.42000665111505
93,9,581.2016984180119,421.7250215500951
93,14,887.1021332550675,416.76736874769216
93,2,242.64096570948152,228.90728700645948
93,10,704.0899143521262,279.7848055511684
93,13,-112.29312430626013,355.9945993014588
93,7,173.86575129566975,217.90022545002947
93,8,1029.6964713169762,196.78331144992543
93,3,427.38286289297054,299.38711672546697
93,6,629.2558943363315,301.1802687667529
93,12,207.25543484654992,517.2185906871813
93,4,451.60093173116866,156.3050491741043
93,15,656.5134047415187,154.02730818977804
93,19,657.0825258219187,376.54856136041064
93,20,971.3925640349631,390.2652472632962
93,21,716.9300867142347,410.2484949755645
93,22,1107.6674539679914,355.45262118763475
94,1,94.33945221837394,433.84655287079664
94,9,579.1633306421712,420.9882562883675
94,14,874.6890956946371,415.7412378486125
94,2,228.67782223528644,229.02275463839223
94,10,700.5016805312291,279.04431199144824
94,7,159.71063502551047,218.43297325754185
94,8,1025.1664495029308,194.7317802527139
94,3,414.771272804647,300.2469988216016
94,6,621.5706301210804,300.5712508109021
94,12,197.87010184697638,516.8954916110033
94,4,440.23067104472295,156.21996410771854
94,15,647.2646156126658,154.25216280445244
94,19,657.1087392159604,374.83566944218484
94,20,966.9055285280753,389.94001864451747
94,21,719.9971617086499,409.805148696762
94,22,1095.3311213653956,355.27921559969514
95,1,85.46212779006065,432.97641263755673
95,9,582.276076747123,420.625401138538
95,14,862.8856712641608,412.5363231044054
95,2,214.7815563321335,229.08425171018135
95,10,694.5662013418613,278.91689012455083
95,7,145.86694827336876,218.57383724476395
95,8,1019.578634773601,196.21557605852726
95,3,401.77836289131216,300.59161356438926
95,6,613.8687897701071,301.2169139950289
95,12,188.82071822727772,516.447196637294
95,4,428.21353359325803,155.98359311853258
95,15,637.8141116077843,155.29471401067707
95,19,655.8368947302388,373.2367107464365
95,20,961.9660227351926,390.19682956972537
95,21,721.6885734138302,409.0333068660611
95,22,1083.2683248932942,355.31308982003156
96,1,77.76310382601727,433.3249682731378
96,9,580.8464812620285,421.0162646484611
96,14,854.1945312445683,409.3455364176563
96,2,200.9691739635129,228.8864122266602
96,10,690.5714621657514,278.66089263261813
96,7,132.07372457482788,218.42133923598396
96,8,1012.5701407404695,197.1464380778975
96,3,389.2389395118465,300.3281797777412
96,6,606.507828202977,301.22391834168087
96,12,180.9701203989912,517.2557561630522
96,4,416.6682860646284,155.85414711239045
96,15,628.9119236192848,154.46163916286957
96,19,654.3061161948428,372.60110108509656
96,20,956.9899826232036,390.2574287667767
96,21,725.2518638059211,407.9874889283781
96,22,1071.4238968903694,354.8508058437894
97,1,71.5266125230281,433.43512553407817
97,9,579.3900409776917,421.51262665185277
97,14,848.0672826649215,406.68821053698065
97,2,187.01814993910872,228.9529881459756
97,10,685.5281246211897,278.05545918426674
97,7,117.89893565946286,217.84273174060482
97,8,1007.0704683501567,197.28268076346794
97,3,376.6299214718071,300.30622172703977
97,6,597.0990512415001,300.31305883038897
97,12,174.22606982775008,518.5181094107884
97,4,404.842270084456,155.3552126317982
97,15,619.7545826715392,154.2704800330275
97,19,652.6350447437093,370.8580915874924
97,20,953.8264659113497,391.09018324320095
97,21,728.8151541980119,406.9416709906952
97,22,1059.5193350552936,354.2714834214703
98,1,65.58251682049978,432.6745829702149
98,9,579.3050206533067,421.6238771452583
98,14,843.5116482330824,404.6859076701339
98,2,172.98429267034095,228.99553418737585
98,10,678.7829463657285,278.0976478770385
98,7,103.69581833036038,217.64387804378174
98,8,1000.4289032353887,195.45613191863322
98,3,363.9950722068771,300.25791976610145
98,6,586.6318422074696,300.0961798733275
98,12,169.3541563277515,519.1723471909582
98,4,392.1734198905151,155.25811131562622
98,15,610.6371191849771,152.799809706131
98,19,652.238697286207,369.1808101331292
98,20,951.5401832328171,392.93389086820144
98,21,732.3784445901027,405.8958530530122
98,22,1047.570101821654,354.3027388425129
99,1,57.2924285389018,433.06069514499757
99,9,577.1187948951872,422.1152886572124
99,14,836.8447372620765,403.3879206784403
99,2,159.234743280501,229.03545853781807
99,10,672.8248558972872,277.05807957645993
99,7,89.50089879655873,217.51639067159743
99,8,993.6817801876715,196.15017395873662
99,3,352.028029336921,299.5344010984304
99,6,578.3417506956511,298.8538496353933
99,12,161.07960042199835,520.0187886625306
99,4,379.16021842364563,155.67683267327143
99,15,599.7789522866217,153.7690234321479
99,19,650.9976940887134,368.00513821176463
99,20,947.3911897357494,393.921185437116
99,21,735.9417349821936,404.85003511532926
99,22,1036.0342378797877,354.34336310164366
100,1,48.14942301358127,432.2755824735439
100,9,573.8771672162607,421.767507167096
100,14,828.7745811705469,402.79756296999767
100,2,144.3813237792506,229.70816741898156
100,10,663.9226949774928,277.46598631048806
100,7,74.88933408598736,217.88777701710677
100,8,987.5713844866362,197.13923256926287
100,3,340.7682511937165,299.0103194939638
100,6,568.318241276847,298.89210245295243
100,12,151.18616883720634,520.3238944187316
100,4,366.62344335498153,156.00660133813483
100,15,589.6995914811196,154.95595809937674
100,19,652.9143222054229,366.96582997985
100,20,942.7591444668736,395.5896820959007
100,21,729.7308611243287,403.89117974326285
100,22,1024.1250262671597,354.3844066442119
101,1,37.32087929711528,430.85941763502234
101,9,569.5153495568851,420.8174615739
101,14,820.585340160818,400.67130767100986
101,2,129.29996684410452,230.61959271686518
101,10,655.1809394234126,278.7029557374839
101,7,60.222489945545426,217.7221912296156
101,8,981.2795201126361,197.84937877878525
101,3,329.99114800156883,299.5472249805675
101,6,557.927691525534,298.31875473084483
101,12,140.64772909642403,519.3448515845304
101,4,353.8074225767671,155.35969795843812
101,15,578.9067456851104,155.7976923116389
101,19,652.6255875761314,366.45112789072977
101,20,937.8152344663541,396.1801971164571
101,21,723.7265126038671,402.4826977344513
101,22,1011.938660972488,355.08711404619163
101,23,560.2068669275822,305.2887718425564
102,1,28.467698047181138,429.0236784503677
102,9,565.5661245812689,419.02365782712826
102,14,814.3510208189174,396.9673736559003
102,2,113.87941838683483,231.0078748152886
102,10,647.1188965573676,279.82441341599014
102,7,45.32249845815108,217.3818740324167
102,8,974.6401673598228,197.8766093083246
102,3,318.6266332432521,299.9579609716971
102,6,549.7632136796096,297.74041191235597
102,12,132.4203833198276,517.6948515124075
102,4,340.3703250635562,154.45461598444146
102,15,568.5223281922184,156.79251236106634
102,19,652.6723878660121,365.4003284819203
102,20,931.8030142089276,396.4282367905946
102,21,718.0279560626943,401.19875464469436
102,22,999.339187568433,355.80739301048203
102,23,548.0631285399055,306.01887219083534
103,1,21.9960934450991,427.8237252764505
103,9,563.7937757416298,417.7880760368656
103,14,809.3035190047166,394.3957064625126
103,2,98.26097435227636,231.2227620106846
103,10,643.1722143907168,278.1433381876612
103,7,30.947397768226953,217.59188209219994
103,8,966.2105349652172,198.29152883733406
103,3,306.8017723812203,300.69433065551283
103,6,539.6556312302068,299.16733171544934
103,12,121.03100449761084,517.6294653468591
103,4,327.6321119608761,154.06111196974837
103,15,559.5796250619751,156.5404953902952
103,19,652.7370191599825,364.16175296341737
103,20,929.5223521974465,396.9008612818461
103,21,713.0395587830751,400.2395933263943
103,22,987.1291541006306,356.28938334119647
103,23,537.491846316176,310.23181304473974
103,24,1229.4034990469656,239.1441895941589
104,1,15.199706663537109,428.22905185960803
104,9,566.9484633492988,419.22930879400116
104,14,803.2624398170956,392.91967336951836
104,2,83.21276583775939,231.09385253044348
104,10,638.8236486548832,276.675276481363
104,7,16.523020184291163,216.86836037641717
104,8,959.4289347765884,198.99090306867194
104,3,294.8635457281195,300.97650305216445
104,6,531.2363242610015,300.67959619265696
104,12,110.73088304762813,517.8588900268059
104,4,315.20622410297045,153.16892220521405
104,15,549.2242793745531,156.94403409780364
104,19,652.3597639458986,363.23216960594027
104,20,927.4952680187932,396.45003480064
104,21,707.8508563883343,399.5150782499896
104,22,974.7750990664109,357.02628990204767
104,23,526.9156834766967,311.8899110905922
104,24,1225.5381233195392,238.69648253671704
105,1,9.635543251577216,429.77354584710133
105,9,566.2017963323893,419.4686265558773
105,14,796.2161035493618,391.33825351885315
105,2,68.60506849315317,230.9521989608821
105,10,632.5024121785045,277.2164413580665
105,7,3.8390538036720625,216.80802851233338
105,8,952.3366138368228,198.55128484862433
105,3,282.63293681620394,301.3581996276221
105,6,522.263868399933,302.6230903415199
105,12,101.9735988279225,518.2840720975076
105,4,302.7820473145326,152.37208267530983
105,15,539.6076611049779,157.39701607600836
105,19,651.6634900543519,362.52496967571176
105,20,923.9987554780737,395.5843480460052
105,21,703.0761826280752,398.28118219064146
105,22,962.3237898807022,356.3812720647323
105,23,518.6405840412319,313.3036512618579
105,24,1222.9526422634694,238.65190921680295
106,1,3.993361394959792,428.06623976521837
106,9,562.7126842467407,419.6642824116266
106,14,788.661756398477,389.8710048520125
106,2,53.64758360003223,231.26433864833717
106,10,624.7100127508614,279.4452520274029
106,7,-10.113513295439553,216.6349982536307
106,8,944.5793520784097,198.18301092425085
106,3,269.9859706364067,301.8091593915855
106,6,513.1527895976674,303.46472968930567
106,12,94.33994357444807,519.9373264576539
106,4,290.794062254369,151.44114274693953
106,15,530.755358825476,156.10630746015576
106,19,650.9761850842159,361.74371045062117
106,20,921.16710858733,394.4722403479002
106,21,698.2377137789878,397.3401215529135
106,22,949.1464170540203,356.7482914235012
106,23,509.4855179314405,314.49812572183157
106,24,1219.1927221752703,239.11287458487575
107,1,-2.826833676625485,427.5719362352676
107,9,558.3958482902759,421.58932094088766
107,14,780.9946020422378,386.6866395889684
107,2,38.65381734945068,231.90979081211205
107,10,616.5648867845889,281.7104321483181
107,7,-24.066080394551168,216.46196799492802
107,8,935.4765912164235,198.11989289378002
107,3,257.06596881977714,302.30439794277635
107,6,502.69064774667305,305.5028224495588
107,12,86.35401310728577,521.9877443819083
107,4,278.2176878717283,151.09379420397946
107,15,519.5411871479233,156.02897132901546
107,19,648.5392299428929,360.8955024765118
107,20,919.6913995106198,392.34802447608223
107,21,693.403684729164,396.1696383311795
107,22,936.6420576268788,356.9675432275492
107,23,499.7331120464399,315.9859028590298
107,24,1215.6421220059833,239.0270518320506
108,1,-9.647028748210762,427.0776327053168
108,9,553.3752651630216,422.4992889534375
108,14,773.7286297438593,381.8307201835019
108,2,24.305418317905477,231.89394168174493
108,10,608.0187258995633,282.7951816071236
108,7,-38.01864749366278,216.28893773622534
108,8,927.2379823261922,198.0706776535971
108,3,243.54059917280122,303.4910768664057
108,6,493.2210141542331,306.66198517470593
108,12,76.27602806697553,523.1425243877019
108,4,265.42748712917745,150.50443506801406
108,15,509.0698895499737,156.20466047097045
108,19,645.3307702618795,360.4363684869684
108,20,917.8107691705977,388.4475737868106
108,21,689.1001710300728,395.09874264905864
108,22,924.1376981997373,357.18679503159717
108,23,490.43363036971556,315.2636204537392
108,24,1210.214950995006,240.30924754441145
109,1,-16.46722381979604,426.583329175366
109,9,547.9659506706957,423.06409206252897
109,14,766.9980246163761,378.73907357080657
109,2,11.304094187442852,232.50496282232209
109,10,599.6992813330281,283.20016301482804
109,7,-51.9712145927744,216.11590747752265
109,8,919.0183655625815,198.47917000745082
109,3,230.7332507394795,303.6033214947081
109,6,483.86181201262826,308.56685818901605
109,12,65.35705734139192,523.8265147299143
109,4,252.93788480900662,150.17633388509063
109,15,498.9628434343051,157.0033946673932
109,19,644.7683760002975,360.9138805204388
109,20,913.7964097529509,386.25846145535843
109,21,684.7966573309817,394.0278469669378
109,22,911.6333387725958,357.40604683564516
109,23,480.80135968478015,316.1651936732812
109,24,1206.5526956991346,240.33233220945849
110,1,-23.287418891381318,426.0890256454152
110,9,543.7213567090113,422.7041985489575
110,14,759.7627538808161,376.99248860246877
110,2,0.7831034228782303,227.12861337044862
110,10,594.4896074385236,282.01018957943523
110,7,-65.92378169188602,215.94287721881997
110,8,915.943247981045,198.98970318929798
110,3,216.48029914894636,304.03876899573413
110,6,474.2342706375238,309.51353603083146
110,12,54.56842549954677,524.6123804876571
110,4,240.22889682366684,150.69838979054396
110,15,488.83398426007113,157.21706374597687
110,19,643.490521598756,360.922083907786
110,20,910.0208475958374,387.3952818772309
110,21,680.4931436318906,392.9569512848169
110,22,899.1289793454544,357.62529863969314
110,23,475.98069753783403,313.03887551851113
110,24,1203.5184336657937,240.9723407695357
111,1,-30.107613962966596,425.5947221154644
111,9,540.8329091346019,421.9180332869098
111,14,753.2672801408002,375.7552251641813
111,2,-12.506979139048047,225.93717331565952
111,10,586.6186785591707,280.16452019132515
111,7,-79.87634879099764,215.7698469601173
111,8,910.2841218082483,199.1115325280949
111,3,203.21671361767986,304.0541406092944
111,6,466.41247942874827,309.5350058259477
111,12,46.388184844883405,524.3696661034148
111,4,227.80784397592387,151.14199252153736
111,15,480.6128169032871,157.68358916013102
111,19,643.6697375057739,360.77267854566685
111,20,906.2473474534913,389.5625192972199
111,21,676.1896299327994,391.88605560269605
111,22,886.6246199183129,357.8445504437411
111,23,467.6254276859227,312.8714464283856
111,24,1199.785625575523,240.7238964995395
112,1,-36.92780903455187,425.1004185855136
112,9,539.3650242293535,422.42435573798184
112,14,746.6340791151267,374.8290219492633
112,2,-25.797061700974325,224.74573326087042
112,10,580.5573539820348,279.7129232890665
112,7,-93.82891589010926,215.5968167014146
112,8,905.0610923111914,199.16610049529214
112,3,191.59928644041545,303.77527342977464
112,6,459.64596451051864,306.03465375018004
112,12,37.870674569972174,524.5174836343534
112,4,214.9301970403565,151.93387638549643
112,15,472.5491975468079,158.42437089869685
112,19,642.4304742851219,359.38389635275786
112,20,903.8397694360359,393.89633562851304
112,21,671.8861162337083,390.8151599205752
112,22,878.0644516915086,355.81456912038493
112,23,463.1482844358139,307.50464945457696
112,24,1195.9593987368225,240.94469832322378
112,25,1221.7783932670097,293.4408891359172
113,1,-43.748004106137145,424.6061150555628
113,9,537.0830369581498,423.2178157772976
113,14,738.9927309781233,374.06701352751344
113,2,-39.0871442629006,223.55429320608133
113,10,577.3583986071086,278.54845950991484
113,7,-107.78148298922088,215.42378644271193
113,8,900.1067452141597,198.9547613887634
113,3,180.2580727259585,303.9730630680997
113,6,450.8912789144212,304.99128753081783
113,12,31.49287010046682,524.3165538202428
113,4,202.61376015206952,152.05551758523114
113,15,464.9658851454053,158.0156106212181
113,19,644.5780826764603,359.33720616307755
113,20,902.1941747332029,395.8552726533963
113,21,667.5826025346172,389.7442642384543
113,22,869.2244505578865,355.242840160867
113,23,455.45708546188916,303.97705995588626
113,24,1192.7270944252234,241.07393503039023
113,25,1218.798773636249,291.32797253231564
114,1,-50.56819917772242,424.111811525612
114,9,534.5902147264709,423.97313046902644
114,14,729.5204295479986,371.5914991188988
114,2,-52.37722682482688,222.36285315129223
114,10,572.1298917597692,278.6659913456531
114,7,-121.7340500883325,215.25075618400925
114,8,894.852177325927,198.33950897550898
114,3,169.94002406301232,303.64199540777645
114,6,445.9791142117412,300.9631700239458
114,12,23.253313720512164,524.7748859384875
114,4,190.03922880086893,152.33867331778038
114,15,457.6593584046212,157.2245147854125
114,19,644.901546164796,359.38938444425787
114,20,898.1610475336464,397.3011206516919
114,21,663.2790888355261,388.67336855633346
114,22,860.4774114996525,355.3406138674269
114,23,447.79692880229766,300.83600797685847
114,24,1187.9122651572989,241.5812545229564
114,25,1214.4437430881376,290.171349583716
115,1,-57.388394249307694,423.6175079956612
115,9,532.5866881589934,424.45505750756803
115,14,720.3460468343353,368.5322648948724
115,2,-65.66730938675316,221.17141309650313
115,10,567.5496292119984,278.38545174974456
115,7,-135.6866171874441,215.07772592530657
115,8,888.0103332863728,198.12066714895903
115,3,159.8429247118132,303.82648162748114
115,6,438.4516031972097,299.53067695518445
115,12,16.92595705524837,525.2782623326891
115,4,177.7152677555735,152.07089572561898
115,15,449.15133253968054,156.41837254393866
115,19,643.1530753961999,359.04618652276656
115,20,892.6142955779778,398.1281975740463
115,21,658.9755751364349,387.6024728742126
115,22,851.9153735757819,354.36223987487165
115,23,440.3111166933658,298.47940569957984
115,24,1181.7382338713348,241.2462923325064
115,25,1210.1951002926937,287.95259849497313
116,1,-64.20858932089297,423.1232044657104
116,9,529.1377632562522,424.7282206264849
116,14,711.2535997965331,365.9849869123391
116,2,-78.95739194867944,219.97997304171403
116,10,561.6213609561596,277.7988460595303
116,7,-149.63918428655572,214.90469566660389
116,8,881.586470688819,197.54062736456984
116,3,148.4886040450555,303.72738789722445
116,6,430.71992763663815,297.62040390139475
116,12,12.824146331859247,524.4737412861257
116,4,165.12458867045893,151.41058376181465
116,15,439.2964966131668,156.75040169679062
116,19,639.2623629812567,358.6278960272009
116,20,887.1653774766769,399.1801210717317
116,21,654.6720614373438,386.53157719209173
